ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3001.0,4.0,12.0,7128.0,372.0,336.0,1.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3062.0,16.0,17.0,20927.0,56.0,47.0,56.0,5.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3002.0,4.0,3.0,6582.0,23.0,19.0,2.0,5.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3088.0,16.0,6.0,19923.0,84.0,64.0,1.0,2.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3005.0,5.0,11.0,8343.0,86.0,80.0,4.0,4.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3122.0,6.0,1.0,8591.0,63.0,51.0,1.0,2.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3122.0,6.0,1.0,8591.0,27.0,27.0,1.0,2.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3062.0,16.0,17.0,20927.0,76.0,59.0,1.0,10.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3001.0,4.0,12.0,7128.0,248.0,230.0,8.0,1.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3001.0,4.0,12.0,7128.0,248.0,230.0,8.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3001.0,4.0,12.0,7128.0,248.0,230.0,8.0,4.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3001.0,4.0,12.0,7128.0,248.0,230.0,8.0,5.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3001.0,4.0,12.0,7128.0,248.0,230.0,8.0,6.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3053.0,16.0,13.0,20808.0,78.0,58.0,1.0,6.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3132.0,2.0,3.0,5574.0,181.0,117.0,1.0,2.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3131.0,4.0,4.0,6737.0,38.0,30.0,4.0,4.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3131.0,4.0,4.0,6737.0,38.0,30.0,4.0,5.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3086.0,21.0,3.0,24598.0,107.0,71.0,8.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3066.0,15.0,4.0,19065.0,40.0,24.0,4.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3066.0,15.0,4.0,19065.0,40.0,24.0,4.0,4.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3136.0,7.0,5.0,9593.0,19.0,9.0,2.0,1.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3136.0,7.0,5.0,9593.0,19.0,9.0,2.0,5.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3051.0,20.0,1.0,23590.0,92.0,71.0,1.0,2.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3062.0,16.0,13.0,20808.0,100.0,75.0,5.0,1.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3024.0,2.0,3.0,5577.0,61.0,46.0,2.0,3.0,4,A,12,Se respondió a la pregunta de que idioma habla con mas frecuencia cuando solo habla un idioma (ningún otro idioma),04A01203,
3075.0,11.0,3.0,13215.0,71.0,49.0,3.0,3.0,4,A,13,Se respondio a la pregunta con quien aprendio a hablar el idioma que mas habla cuando se tiene una discapacidad para hablar,04A01301,
3028.0,14.0,10.0,17946.0,12.0,8.0,1.0,10.0,4,A,13,Responder a con quien aprendio a hablar el idioma que mas habla cuadno aun no habla,04A01302,
3048.0,5.0,1.0,7349.0,250.0,236.0,11.0,8.0,4,A,13,Responder a con quien aprendio a hablar el idioma que mas habla cuadno aun no habla,04A01302,
3134.0,12.0,19.0,15019.0,25.0,23.0,1.0,6.0,4,A,13,Responder a con quien aprendio a hablar el idioma que mas habla cuadno aun no habla,04A01302,
3064.0,16.0,4.0,19851.0,114.0,97.0,1.0,3.0,5,A,4,"Verifique Sección A Pregunta 4. Reportó respuesta a la pregunta de cual fue la razón principal por la que dejó de darle pecho,  pero en la pregunta 3 respondío que todavía le esta dando pecho. Tuvo que haber hecho un salto de la pregunta 3 a la pregunta 5.",05A00403,
3057.0,10.0,19.0,12939.0,56.0,42.0,3.0,3.0,5,A,4,"Verifique Sección A Pregunta 4. Reportó respuesta a la pregunta de cual fue la razón principal por la que dejó de darle pecho,  pero en la pregunta 3 respondío que todavía le esta dando pecho. Tuvo que haber hecho un salto de la pregunta 3 a la pregunta 5.",05A00403,
3028.0,14.0,12.0,18084.0,2.0,2.0,1.0,5.0,5,A,4,"Verifique Sección A Pregunta 4. Reportó respuesta a la pregunta de cual fue la razón principal por la que dejó de darle pecho,  pero en la pregunta 3 respondío que todavía le esta dando pecho. Tuvo que haber hecho un salto de la pregunta 3 a la pregunta 5.",05A00403,
3049.0,15.0,3.0,19053.0,7.0,6.0,1.0,4.0,5,C,2,"Verifique Sección C, pregunta 2",05C00201,
3005.0,5.0,1.0,7349.0,71.0,69.0,3.0,2.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3146.0,22.0,3.0,25130.0,76.0,40.0,5.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3004.0,14.0,13.0,18227.0,36.0,27.0,2.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3103.0,17.0,1.0,21175.0,114.0,77.0,5.0,4.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3062.0,16.0,17.0,20927.0,76.0,59.0,76.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3071.0,13.0,17.0,16615.0,116.0,84.0,10.0,2.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3071.0,13.0,17.0,16615.0,52.0,38.0,8.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3001.0,4.0,14.0,7201.0,154.0,95.0,7.0,1.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3048.0,5.0,1.0,7349.0,45.0,45.0,2.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3009.0,5.0,7.0,8034.0,76.0,54.0,3.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3026.0,18.0,1.0,22309.0,60.0,53.0,4.0,1.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3043.0,7.0,14.0,9846.0,121.0,80.0,6.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3049.0,15.0,3.0,19053.0,7.0,6.0,1.0,4.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3049.0,15.0,3.0,19053.0,134.0,113.0,7.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3034.0,19.0,4.0,23172.0,50.0,27.0,3.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3057.0,10.0,2.0,12314.0,14.0,13.0,1.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,4.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,5.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3083.0,12.0,16.0,14853.0,124.0,95.0,1.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3129.0,9.0,1.0,10807.0,78.0,68.0,5.0,4.0,5,D,1,Verificacion cuando la persona si se enfermo,05D00102,
3083.0,12.0,16.0,14853.0,124.0,95.0,1.0,3.0,5,D,1,Verificacion cuando la persona si se enfermo y no contesto si se ausento algun dia ,05D00103,
3005.0,5.0,1.0,7349.0,71.0,69.0,3.0,2.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3103.0,17.0,1.0,21175.0,114.0,77.0,5.0,4.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3048.0,5.0,1.0,7349.0,45.0,45.0,2.0,3.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3009.0,5.0,7.0,8034.0,76.0,54.0,3.0,5.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3026.0,18.0,1.0,22309.0,60.0,53.0,4.0,1.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3049.0,15.0,3.0,19053.0,134.0,113.0,7.0,3.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3034.0,19.0,4.0,23172.0,50.0,27.0,3.0,3.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3059.0,7.0,3.0,9442.0,133.0,89.0,8.0,3.0,5,D,2,si fue al medico no debe responder si falto a su trabajo ,05D00201,
3109.0,3.0,4.0,5989.0,171.0,120.0,6.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3128.0,16.0,6.0,19923.0,221.0,160.0,1.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3124.0,2.0,3.0,5574.0,226.0,154.0,1.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3146.0,22.0,3.0,25130.0,76.0,40.0,5.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3043.0,7.0,3.0,9442.0,7.0,3.0,1.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3043.0,7.0,3.0,9442.0,7.0,3.0,1.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3028.0,14.0,10.0,17946.0,12.0,8.0,1.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3028.0,14.0,10.0,17946.0,63.0,39.0,3.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3117.0,11.0,6.0,13294.0,216.0,166.0,10.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3102.0,1.0,29.0,3307.0,43.0,39.0,3.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3004.0,14.0,13.0,18227.0,36.0,27.0,2.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3030.0,2.0,7.0,5734.0,59.0,54.0,4.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3150.0,22.0,1.0,24989.0,171.0,105.0,105.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3037.0,3.0,1.0,5885.0,352.0,72.0,8.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3062.0,16.0,17.0,20927.0,76.0,59.0,76.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3071.0,13.0,17.0,16615.0,116.0,84.0,10.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3071.0,13.0,17.0,16615.0,52.0,38.0,8.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3001.0,4.0,14.0,7201.0,154.0,95.0,7.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3015.0,13.0,8.0,16165.0,59.0,36.0,5.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3067.0,17.0,8.0,21684.0,226.0,136.0,3.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3018.0,18.0,1.0,22262.0,36.0,34.0,5.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3001.0,4.0,12.0,7128.0,248.0,230.0,8.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3002.0,4.0,3.0,6582.0,98.0,69.0,5.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3036.0,20.0,7.0,23995.0,170.0,92.0,1.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3132.0,2.0,3.0,5574.0,181.0,117.0,1.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3126.0,5.0,13.0,8475.0,156.0,124.0,10.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3003.0,5.0,7.0,8104.0,222.0,180.0,8.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3043.0,7.0,14.0,9846.0,121.0,80.0,6.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3049.0,15.0,3.0,19053.0,7.0,6.0,1.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3049.0,15.0,3.0,19053.0,134.0,113.0,7.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3000.0,12.0,10.0,14441.0,27.0,14.0,3.0,7.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3000.0,12.0,10.0,14441.0,137.0,77.0,4.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3117.0,10.0,2.0,12314.0,50.0,46.0,3.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3028.0,14.0,12.0,18084.0,64.0,38.0,3.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3057.0,10.0,2.0,12314.0,14.0,13.0,1.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3057.0,10.0,2.0,12314.0,97.0,80.0,5.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3133.0,3.0,14.0,6332.0,95.0,69.0,95.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3116.0,19.0,7.0,23344.0,60.0,39.0,3.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3033.0,13.0,24.0,16935.0,68.0,45.0,3.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3128.0,16.0,1.0,19549.0,176.0,123.0,1.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3143.0,21.0,1.0,24450.0,35.0,33.0,3.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,5.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3107.0,19.0,7.0,23344.0,77.0,52.0,4.0,3.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3049.0,15.0,5.0,19197.0,159.0,93.0,9.0,1.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3140.0,21.0,1.0,24450.0,97.0,77.0,10.0,2.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3129.0,9.0,1.0,10807.0,78.0,68.0,5.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3145.0,22.0,3.0,25130.0,127.0,73.0,9.0,4.0,5,D,2,Verificar si no fue al medico que no indique las otras preguntas del capitulo,05D00203,
3043.0,7.0,3.0,9442.0,7.0,3.0,1.0,4.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3028.0,14.0,10.0,17946.0,63.0,39.0,3.0,3.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3067.0,17.0,8.0,21684.0,226.0,136.0,3.0,1.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3003.0,5.0,7.0,8104.0,222.0,180.0,8.0,3.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3000.0,12.0,10.0,14441.0,27.0,14.0,3.0,7.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3000.0,12.0,10.0,14441.0,137.0,77.0,4.0,1.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3117.0,10.0,2.0,12314.0,50.0,46.0,3.0,1.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3033.0,13.0,24.0,16935.0,68.0,45.0,3.0,3.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3049.0,15.0,5.0,19197.0,159.0,93.0,9.0,1.0,5,D,3,verificar que si falto indique cuantos dias falto ,05D00301,
3150.0,22.0,1.0,24989.0,171.0,105.0,105.0,1.0,5,D,3,verificar que el numero de dias que falto es mayor a 0,05D00302,
3140.0,21.0,1.0,24450.0,97.0,77.0,10.0,2.0,5,D,3,verificar que el numero de dias que falto es mayor a 0,05D00302,
3008.0,7.0,5.0,9541.0,120.0,92.0,6.0,3.0,5,D,3,verificar que si no falto que no indique los dias ,05D00303,
3078.0,11.0,3.0,13215.0,119.0,91.0,5.0,4.0,5,D,3,verificar que si no falto que no indique los dias ,05D00303,
3015.0,13.0,8.0,16165.0,59.0,36.0,5.0,1.0,5,D,3,verificar que si no falto que no indique los dias ,05D00303,
3132.0,2.0,3.0,5574.0,181.0,117.0,1.0,2.0,5,D,3,verificar que si no falto que no indique los dias ,05D00303,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,2.0,5,D,3,verificar que si no falto que no indique los dias ,05D00303,
3140.0,21.0,1.0,24450.0,97.0,77.0,10.0,2.0,5,D,3,verificar que si no falto que no indique los dias ,05D00303,
3028.0,14.0,10.0,17946.0,12.0,8.0,1.0,5.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3030.0,2.0,7.0,5734.0,59.0,54.0,4.0,2.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3065.0,19.0,9.0,23387.0,43.0,43.0,3.0,5.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3036.0,20.0,7.0,23995.0,170.0,92.0,1.0,4.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3049.0,15.0,3.0,19053.0,134.0,113.0,7.0,5.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3028.0,14.0,12.0,18084.0,64.0,38.0,3.0,4.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3133.0,3.0,14.0,6332.0,95.0,69.0,95.0,1.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,2.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3140.0,21.0,1.0,24450.0,97.0,77.0,10.0,2.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3145.0,22.0,3.0,25130.0,127.0,73.0,9.0,4.0,5,D,3,verificar que si no falto por enfermedad que indique cuantas veces fue al medico ,05D00304,
3128.0,16.0,6.0,19923.0,221.0,160.0,1.0,1.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar cuantas veces asistio ,05D00401,
3117.0,11.0,6.0,13294.0,216.0,166.0,10.0,4.0,5,D,4,verificar que si elige las 5 primeras opciones debe indicar cuantas veces asistio ,05D00401,
